Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008
"130670303312","Block Group 2, Census Tract 303.31, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030331","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,738,58,680,590,487,277,3,0,738,58,90,103,210,274,3,0
"130670303313","Block Group 3, Census Tract 303.31, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030331","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,850,0,850,756,664,214,58,58,850,0,94,92,450,156,0,58
"130670303314","Block Group 4, Census Tract 303.31, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030331","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,806,0,806,721,546,207,99,58,806,0,85,175,339,108,41,58
"130670303321","Block Group 1, Census Tract 303.32, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030332","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,891,0,891,812,673,243,25,8,891,0,79,139,430,218,17,8
"130670303322","Block Group 2, Census Tract 303.32, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030332","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1212,12,1200,1094,828,360,55,24,1212,12,106,266,468,305,31,24
"130670303341","Block Group 1, Census Tract 303.34, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030334","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,841,0,841,742,561,196,60,22,841,0,99,181,365,136,38,22
"130670303342","Block Group 2, Census Tract 303.34, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030334","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1417,45,1372,1295,1021,438,126,61,1417,45,77,274,583,312,65,61
"130670303351","Block Group 1, Census Tract 303.35, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030335","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,723,0,723,711,605,289,20,14,723,0,12,106,316,269,6,14
"130670303352","Block Group 2, Census Tract 303.35, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030335","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,753,0,753,653,535,159,7,0,753,0,100,118,376,152,7,0
"130670303353","Block Group 3, Census Tract 303.35, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030335","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,641,0,641,612,517,247,97,27,641,0,29,95,270,150,70,27
"130670303354","Block Group 4, Census Tract 303.35, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030335","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1139,35,1104,1041,934,187,85,43,1139,35,63,107,747,102,42,43
"130670303371","Block Group 1, Census Tract 303.37, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030337","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1305,5,1300,1274,1230,444,137,63,1305,5,26,44,786,307,74,63
"130670303372","Block Group 2, Census Tract 303.37, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030337","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1524,0,1524,1447,1115,618,152,40,1524,0,77,332,497,466,112,40
"130670303373","Block Group 3, Census Tract 303.37, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030337","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,478,18,460,449,374,172,58,0,478,18,11,75,202,114,58,0
"130670303401","Block Group 1, Census Tract 303.40, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030340","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1668,30,1638,1547,1043,371,142,75,1668,30,91,504,672,229,67,75
"130670303402","Block Group 2, Census Tract 303.40, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030340","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1236,26,1210,995,823,324,30,17,1236,26,215,172,499,294,13,17
"130670303411","Block Group 1, Census Tract 303.41, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030341","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1159,120,1039,884,676,162,28,17,1159,120,155,208,514,134,11,17
"130670303412","Block Group 2, Census Tract 303.41, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030341","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,944,0,944,871,625,291,27,0,944,0,73,246,334,264,27,0
"130670303413","Block Group 3, Census Tract 303.41, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030341","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,979,36,943,870,684,342,177,52,979,36,73,186,342,165,125,52
"130670303421","Block Group 1, Census Tract 303.42, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030342","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1315,39,1276,1212,772,274,73,36,1315,39,64,440,498,201,37,36
"130670303422","Block Group 2, Census Tract 303.42, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030342","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,966,0,966,909,667,226,64,0,966,0,57,242,441,162,64,0
"130670303423","Block Group 3, Census Tract 303.42, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030342","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,741,0,741,688,563,186,70,53,741,0,53,125,377,116,17,53
"130670303431","Block Group 1, Census Tract 303.43, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030343","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1628,0,1628,1565,1131,622,97,35,1628,0,63,434,509,525,62,35
"130670303432","Block Group 2, Census Tract 303.43, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030343","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1218,0,1218,1151,968,380,60,18,1218,0,67,183,588,320,42,18
"130670303433","Block Group 3, Census Tract 303.43, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030343","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,704,9,695,653,594,286,47,37,704,9,42,59,308,239,10,37
"130670303441","Block Group 1, Census Tract 303.44, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030344","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,831,42,789,689,347,77,42,14,831,42,100,342,270,35,28,14
"130670303442","Block Group 2, Census Tract 303.44, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030344","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,467,26,441,370,146,83,11,11,467,26,71,224,63,72,0,11
"130670303443","Block Group 3, Census Tract 303.44, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030344","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1151,0,1151,1052,795,261,121,91,1151,0,99,257,534,140,30,91
"130670303451","Block Group 1, Census Tract 303.45, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030345","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,427,79,348,219,131,79,38,0,427,79,129,88,52,41,38,0
"130670303452","Block Group 2, Census Tract 303.45, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030345","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2790,57,2733,2504,1842,402,102,0,2790,57,229,662,1440,300,102,0
"130670303453","Block Group 3, Census Tract 303.45, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030345","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1561,0,1561,1519,1282,512,12,0,1561,0,42,237,770,500,12,0
"130670303454","Block Group 4, Census Tract 303.45, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030345","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,846,0,846,792,700,254,7,0,846,0,54,92,446,247,7,0
"130670303461","Block Group 1, Census Tract 303.46, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030346","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1366,87,1279,695,395,57,16,0,1366,87,584,300,338,41,16,0
"130670303462","Block Group 2, Census Tract 303.46, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030346","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,600,0,600,444,229,25,0,0,600,0,156,215,204,25,0,0
"130670303463","Block Group 3, Census Tract 303.46, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030346","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1160,41,1119,724,283,145,38,38,1160,41,395,441,138,107,0,38
"130670303471","Block Group 1, Census Tract 303.47, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030347","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1204,40,1164,1006,638,7,0,0,1204,40,158,368,631,7,0,0
"130670303472","Block Group 2, Census Tract 303.47, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030347","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,474,6,468,454,251,60,48,22,474,6,14,203,191,12,26,22
"130670303473","Block Group 3, Census Tract 303.47, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030347","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,818,0,818,760,509,238,88,14,818,0,58,251,271,150,74,14
"130670303474","Block Group 4, Census Tract 303.47, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030347","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,566,1,565,456,260,98,25,15,566,1,109,196,162,73,10,15
"130670303481","Block Group 1, Census Tract 303.48, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030348","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,671,50,621,586,342,130,3,3,671,50,35,244,212,127,0,3
"130670303482","Block Group 2, Census Tract 303.48, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030348","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1044,34,1010,808,488,83,31,0,1044,34,202,320,405,52,31,0
"130670303483","Block Group 3, Census Tract 303.48, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030348","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,588,7,581,503,301,131,21,21,588,7,78,202,170,110,0,21
"130670303484","Block Group 4, Census Tract 303.48, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030348","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,950,203,747,617,271,57,19,19,950,203,130,346,214,38,0,19
"130670303491","Block Group 1, Census Tract 303.49, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030349","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,572,1,571,290,181,64,20,0,572,1,281,109,117,44,20,0
"130670303492","Block Group 2, Census Tract 303.49, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030349","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,628,0,628,432,249,167,46,21,628,0,196,183,82,121,25,21
"130670303493","Block Group 3, Census Tract 303.49, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030349","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1006,35,971,855,504,137,41,33,1006,35,116,351,367,96,8,33
"130670303501","Block Group 1, Census Tract 303.50, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030350","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,618,4,614,570,393,166,108,64,618,4,44,177,227,58,44,64
"130670303502","Block Group 2, Census Tract 303.50, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030350","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,972,5,967,877,463,217,64,20,972,5,90,414,246,153,44,20
"130670303511","Block Group 1, Census Tract 303.51, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030351","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,819,64,755,575,476,108,26,20,819,64,180,99,368,82,6,20
"130670303512","Block Group 2, Census Tract 303.51, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030351","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1013,21,992,930,841,317,114,16,1013,21,62,89,524,203,98,16
"130670303521","Block Group 1, Census Tract 303.52, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030352","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1500,0,1500,1405,1190,575,146,77,1500,0,95,215,615,429,69,77
"130670303522","Block Group 2, Census Tract 303.52, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030352","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1777,17,1760,1697,1532,1015,497,115,1777,17,63,165,517,518,382,115
"130670303523","Block Group 3, Census Tract 303.52, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030352","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1132,202,930,848,744,322,114,17,1132,202,82,104,422,208,97,17
"130670303531","Block Group 1, Census Tract 303.53, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030353","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,660,5,655,590,391,125,50,50,660,5,65,199,266,75,0,50
"130670303532","Block Group 2, Census Tract 303.53, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030353","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,517,12,505,479,377,194,34,17,517,12,26,102,183,160,17,17
"130670303533","Block Group 3, Census Tract 303.53, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030353","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1256,10,1246,1035,950,455,101,0,1256,10,211,85,495,354,101,0
"130670303541","Block Group 1, Census Tract 303.54, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030354","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1519,13,1506,1318,1086,493,85,78,1519,13,188,232,593,408,7,78
"130670303542","Block Group 2, Census Tract 303.54, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030354","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1365,0,1365,1290,1128,499,175,43,1365,0,75,162,629,324,132,43
"130670303543","Block Group 3, Census Tract 303.54, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030354","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,273,0,273,273,273,179,66,33,273,0,0,0,94,113,33,33
"130670303551","Block Group 1, Census Tract 303.55, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030355","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1524,0,1524,1274,919,154,53,53,1524,0,250,355,765,101,0,53
"130670303561","Block Group 1, Census Tract 303.56, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030356","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2522,48,2474,2241,1686,511,114,59,2522,48,233,555,1175,397,55,59
"130670303562","Block Group 2, Census Tract 303.56, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030356","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1020,0,1020,939,710,283,67,18,1020,0,81,229,427,216,49,18
"130670303563","Block Group 3, Census Tract 303.56, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030356","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,527,0,527,527,527,324,0,0,527,0,0,0,203,324,0,0
"130670303571","Block Group 1, Census Tract 303.57, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030357","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,780,0,780,720,502,222,82,29,780,0,60,218,280,140,53,29
"130670303572","Block Group 2, Census Tract 303.57, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030357","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,654,12,642,585,448,191,69,8,654,12,57,137,257,122,61,8
"130670303581","Block Group 1, Census Tract 303.58, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030358","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1431,38,1393,1302,992,461,132,40,1431,38,91,310,531,329,92,40
"130670303582","Block Group 2, Census Tract 303.58, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030358","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1118,12,1106,658,526,216,43,15,1118,12,448,132,310,173,28,15
"130670303591","Block Group 1, Census Tract 303.59, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030359","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1023,9,1014,783,510,219,63,0,1023,9,231,273,291,156,63,0
"130670303592","Block Group 2, Census Tract 303.59, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030359","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,680,18,662,623,561,298,97,49,680,18,39,62,263,201,48,49
"130670303593","Block Group 3, Census Tract 303.59, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030359","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1144,62,1082,945,801,237,22,11,1144,62,137,144,564,215,11,11
"130670303601","Block Group 1, Census Tract 303.60, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030360","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,890,65,825,698,608,319,151,48,890,65,127,90,289,168,103,48
"130670303602","Block Group 2, Census Tract 303.60, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030360","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,726,12,714,529,481,217,56,14,726,12,185,48,264,161,42,14
"130670303611","Block Group 1, Census Tract 303.61, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030361","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1352,234,1118,848,534,186,66,5,1352,234,270,314,348,120,61,5
"130670303612","Block Group 2, Census Tract 303.61, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030361","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,955,23,932,695,429,120,20,11,955,23,237,266,309,100,9,11
"130670303613","Block Group 3, Census Tract 303.61, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030361","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,854,83,771,582,323,80,0,0,854,83,189,259,243,80,0,0
"130670303621","Block Group 1, Census Tract 303.62, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030362","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,611,26,585,472,381,186,39,4,611,26,113,91,195,147,35,4
"130670303622","Block Group 2, Census Tract 303.62, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030362","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2096,291,1805,1443,756,234,93,25,2096,291,362,687,522,141,68,25
"130670303631","Block Group 1, Census Tract 303.63, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030363","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,904,31,873,814,467,235,0,0,904,31,59,347,232,235,0,0
"130670303632","Block Group 2, Census Tract 303.63, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030363","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1483,87,1396,952,475,137,0,0,1483,87,444,477,338,137,0,0
"130670303641","Block Group 1, Census Tract 303.64, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030364","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1064,52,1012,913,599,214,101,94,1064,52,99,314,385,113,7,94
"130670303642","Block Group 2, Census Tract 303.64, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030364","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,804,0,804,703,446,175,0,0,804,0,101,257,271,175,0,0
"130670303651","Block Group 1, Census Tract 303.65, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030365","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1022,39,983,931,751,264,121,0,1022,39,52,180,487,143,121,0
"130670303652","Block Group 2, Census Tract 303.65, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030365","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1206,19,1187,990,852,360,83,16,1206,19,197,138,492,277,67,16
"130670303661","Block Group 1, Census Tract 303.66, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030366","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1032,0,1032,955,819,478,160,101,1032,0,77,136,341,318,59,101
"130670303662","Block Group 2, Census Tract 303.66, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030366","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1081,52,1029,985,730,174,76,37,1081,52,44,255,556,98,39,37
"130670303671","Block Group 1, Census Tract 303.67, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030367","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,631,9,622,587,512,241,60,26,631,9,35,75,271,181,34,26
"130670303672","Block Group 2, Census Tract 303.67, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030367","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1097,25,1072,1040,939,419,160,65,1097,25,32,101,520,259,95,65
"130670303681","Block Group 1, Census Tract 303.68, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030368","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,368,0,368,284,170,10,10,10,368,0,84,114,160,0,0,10
"130670303682","Block Group 2, Census Tract 303.68, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030368","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1550,97,1453,1302,1055,510,235,60,1550,97,151,247,545,275,175,60
"130670303691","Block Group 1, Census Tract 303.69, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030369","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1372,45,1327,1224,986,522,107,71,1372,45,103,238,464,415,36,71
"130670303692","Block Group 2, Census Tract 303.69, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030369","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1075,45,1030,1030,967,348,120,41,1075,45,0,63,619,228,79,41
"130670303701","Block Group 1, Census Tract 303.70, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030370","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,836,3,833,761,602,192,42,7,836,3,72,159,410,150,35,7
"130670303702","Block Group 2, Census Tract 303.70, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030370","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1340,0,1340,1326,1170,351,71,0,1340,0,14,156,819,280,71,0
"130670303703","Block Group 3, Census Tract 303.70, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030370","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,677,0,677,655,586,297,88,62,677,0,22,69,289,209,26,62
"130670304051","Block Group 1, Census Tract 304.05, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1243,150,1093,592,460,72,20,20,1243,150,501,132,388,52,0,20
"130670304052","Block Group 2, Census Tract 304.05, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,480,0,480,465,184,32,0,0,480,0,15,281,152,32,0,0
"130670304053","Block Group 3, Census Tract 304.05, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,824,120,704,349,127,54,25,25,824,120,355,222,73,29,0,25
"130670304054","Block Group 4, Census Tract 304.05, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030405","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,603,88,515,400,306,114,51,17,603,88,115,94,192,63,34,17
"130670304055","Block Group 5, Census Tract 304.05, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030405","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1568,35,1533,1420,841,283,129,34,1568,35,113,579,558,154,95,34
"130670304071","Block Group 1, Census Tract 304.07, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1877,15,1862,1624,1411,336,32,32,1877,15,238,213,1075,304,0,32
"130670304072","Block Group 2, Census Tract 304.07, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030407","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1021,117,904,659,395,124,9,0,1021,117,245,264,271,115,9,0
"130670304073","Block Group 3, Census Tract 304.07, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030407","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1185,25,1160,998,638,274,60,0,1185,25,162,360,364,214,60,0
"130670304081","Block Group 1, Census Tract 304.08, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1309,141,1168,1011,690,182,48,4,1309,141,157,321,508,134,44,4
"130670304082","Block Group 2, Census Tract 304.08, Cobb County, Georgia","ga","150","00",,,,"13","067",,,"030408","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,806,16,790,739,651,337,37,11,806,16,51,88,314,300,26,11
